##ProgramName=RareMetalWorker
##Version=4.13.6
#CHROM	CURRENT_POS	MARKERS_IN_WINDOW	COV_MATRICES
9	493097635	493097635,493183675,493395775,493407335,493445085,493688305,493708065,493765695,493765715,493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,	0.0696046,-0.00290476,0.000530188,-0.00267452,-0.000525729,-0.0166099,-0.00350139,-0.00528865,-0.000465296,-0.00134928,-0.00534924,-0.00171206,-0.0137737,-0.00808104,-0.0134162,-0.00890387,0.000193947,-0.0030975,0.000136126,-0.00288312,
9	493183675	493183675,493395775,493407335,493445085,493688305,493708065,493765695,493765715,493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,	0.0393603,0.000371181,-0.000913903,-0.000147458,-0.00374818,-0.00201445,0.00349742,-0.000208167,0.0181615,0.00342213,0.00465512,-0.00353191,-0.00691721,-0.00348082,-0.00672692,0.00676332,-0.00179827,0.00673437,0.000794611,
9	493395775	493395775,493407335,493445085,493688305,493708065,493765695,493765715,493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,	0.0299166,-0.000928949,-0.000635856,0.0119924,-0.00221316,0.0168447,-0.000111076,-0.000471564,0.0167708,0.017803,0.00950636,-0.00673045,0.0100482,-0.00602502,0.0205189,-0.00206952,0.0204906,-0.00113354,-0.00356651,-0.00053089,-0.00590807,
9	493407335	493407335,493445085,493688305,493708065,493765695,493765715,493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,	0.03416,-0.000329455,0.00449331,-0.00135061,-0.00621977,-3.44573e-05,-0.000301494,-0.00627895,0.00387291,-0.00856141,-0.00186856,-0.00814404,-0.009411,-0.00430605,0.00581956,-0.00432681,-0.00123664,-0.0131364,-0.000325348,0.00645884,
9	493445085	493445085,493688305,493708065,493765695,493765715,493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,	0.00659633,0.000630532,0.00164604,0.00480991,2.21665e-08,4.87641e-06,0.00480738,0.00293444,0.00446149,-0.00238224,0.00242366,-0.00220183,0.0035793,-0.000289838,0.00357801,-0.000411124,-0.00430129,-4.43655e-05,-0.00287557,-0.0010798,
9	493688305	493688305,493708065,493765695,493765715,493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.301623,-0.0241745,0.0432808,-0.00114306,-0.00776169,0.040352,0.0660267,0.228866,0.191377,0.231673,0.186867,0.055154,-0.00754175,0.0552278,-0.00887942,-0.00747057,0.00543559,0.0197565,0.006369,-0.00571801,0.0225645,-0.000714888,0.00202735,
9	493708065	493708065,493765695,493765715,493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.0468422,0.0351378,-0.000251182,-0.00090137,0.0383735,-0.00987248,0.0276094,-0.0103575,0.0280388,-0.00940575,-0.00815796,-0.00235586,-0.0081757,0.00151319,0.0161835,-0.000317317,-0.0094109,-0.000185256,-0.00405896,-0.00437279,-0.00283338,0.0015166,
9	493765695	493765695,493765715,493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.150942,-0.000735585,-0.00259288,0.148943,0.106229,0.0887522,-0.0596427,0.0894046,-0.0545254,0.096985,-0.00435532,0.0969085,-0.00366956,-0.00487208,0.000617005,0.00306755,0.0230414,-0.007467,0.00364719,-0.00456204,0.0137118,
9	493765715	493765715,493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.00457753,-0.000195126,-0.000728328,-0.000474433,-0.00129195,-0.000561849,-0.00129248,-0.000509903,-0.000428425,-0.00032278,-0.000431458,-0.000408995,0.00184901,2.80637e-06,-0.00177633,-0.000465615,-0.000184421,-0.00143831,-0.000205163,-0.00014675,
9	493766705	493766705,493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.0166214,-0.00263827,-0.00178838,-0.00848238,-0.00582738,-0.00846458,-0.00597329,-0.00113614,-0.000615211,-0.00115093,0.00144957,-0.0161034,-8.81504e-05,0.00538371,0.00457951,-0.00182928,0.00757317,-0.00181936,0.00521574,
9	493770735	493770735,493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.153116,0.107088,0.092797,-0.059764,0.0934606,-0.054558,0.0979727,-0.00466445,0.0978976,-0.00369914,-0.00665157,0.000646371,0.00305908,0.0233216,-0.00756784,0.0038581,-0.00471997,0.0152978,
9	493772295	493772295,493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.145126,0.0725046,-0.0341519,0.0730507,-0.0534092,0.100733,0.0128477,0.100647,-0.00636232,-0.0335677,0.00719432,0.0102941,0.0220871,-0.00692774,0.0102718,0.000863513,0.0124155,
9	493773065	493773065,493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.297603,0.201288,0.29404,0.191129,0.0563681,-0.00515281,0.056419,-0.0103426,0.0097442,0.00503378,0.00909682,0.00357984,-0.00728264,0.0125816,0.00125815,-0.000562797,
9	493774115	493774115,493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.263741,0.203823,0.248133,-0.0419718,-6.11959e-06,-0.0418427,-0.00624463,0.0186665,0.00444617,0.00913271,-0.0184968,0.000956068,0.0111039,0.00463286,-0.0151846,
9	493774235	493774235,493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.297312,0.193407,0.0560891,-0.00502929,0.0561432,-0.00992751,0.0124761,0.00509884,0.0123232,0.00487218,-0.00657799,0.015059,-4.69908e-05,0.000120424,
9	493779055	493779055,493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.256373,-0.0383668,-0.0160646,-0.0382209,-0.00557258,0.0221444,-0.00177244,0.0108643,-0.0169633,0.00346989,0.00961372,0.000798276,-0.0143201,
9	493913915	493913915,493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.113494,-0.000888979,0.113436,-0.00530637,-0.0321517,-0.000569494,-0.0052305,0.00607193,-0.00316065,-0.00981366,-0.000808044,-0.00871484,
9	493983925	493983925,494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.0572868,-0.000934039,-0.00237611,-0.00480957,-0.00113762,-0.0131003,0.00502898,-0.00595326,0.00039484,-1.6033e-05,-0.00279956,
9	494006215	494006215,494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.113477,-0.00531172,-0.0323581,-0.00057501,-0.00536727,0.00603527,-0.00319475,-0.00991416,-0.00084651,-0.00871633,
9	494090135	494090135,494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,	0.0441819,-0.00238202,-3.15696e-05,-0.00498176,-0.00433873,-0.00365688,-0.00507952,-0.00404262,-0.000487446,
9	494243685	494243685,494255635,494383505,494428375,494457615,494458045,494477005,494477365,495184715,	0.355474,-0.00559517,-0.0169544,0.00548174,0.0135889,-0.0386613,0.0069692,0.00719039,0.0130143,
9	494255635	494255635,494383505,494428375,494457615,494458045,494477005,494477365,495184715,	0.00880233,0.00666201,0.000252904,-0.000618256,0.00732854,-0.000859636,0.00132214,-0.00663494,
9	494383505	494383505,494428375,494457615,494458045,494477005,494477365,495184715,	0.266007,0.0888348,0.0627275,0.185946,0.0566882,0.0296218,0.0409612,
9	494428375	494428375,494457615,494458045,494477005,494477365,495184715,	0.126571,-0.0073905,0.105504,-0.0094396,0.0371595,0.0272652,
9	494457615	494457615,494458045,494477005,494477365,495184715,	0.0726755,-0.0100359,0.0705561,-0.00265524,-0.00609047,
9	494458045	494458045,494477005,494477365,495184715,	0.205966,-0.0135967,0.0324697,0.0336623,
9	494477005	494477005,494477365,495184715,	0.0815523,-0.00333971,-0.0119264,
9	494477365	494477365,495184715,	0.043481,-0.00413642,
9	495184715	495184715,495646265,495649795,495734255,495741125,	0.459071,-0.00254283,-0.00215376,0.0374539,0.0452659,
9	495646265	495646265,495649795,495734255,495741125,496219515,496221975,496581965,496583545,496620145,496634635,	0.00234234,-3.39772e-06,-0.00155965,-0.00155782,0.000560047,0.00217011,-0.000209945,-0.000156089,0.000814185,-0.00197367,
9	495649795	495649795,495734255,495741125,496219515,496221975,496581965,496583545,496620145,496634635,	0.0044556,0.00183129,0.00193227,-0.00510252,1.89278e-05,0.00146023,0.00145875,0.00202083,0.00242037,
9	495734255	495734255,495741125,496219515,496221975,496581965,496583545,496620145,496634635,496711945,	0.320966,0.31673,0.0125365,-0.00712815,-0.072045,-0.0719475,-0.0104532,0.0345314,-0.00625016,
9	495741125	495741125,496219515,496221975,496581965,496583545,496620145,496634635,496711945,	0.32107,0.0111168,-0.00701178,-0.0759298,-0.077662,-0.0129739,0.0326188,-0.00547313,
9	496219515	496219515,496221975,496581965,496583545,496620145,496634635,496711945,496746605,496858525,496863955,496918855,496940165,497144845,	0.149532,0.00313985,0.0709735,0.0701298,0.0363265,0.0704602,0.00810646,0.00129951,-0.00159014,-0.00160233,-0.00159014,0.000384867,0.00157695,
9	496221975	496221975,496581965,496583545,496620145,496634635,496711945,496746605,496858525,496863955,496918855,496940165,497144845,	0.0174741,0.00277934,0.00435729,0.00236016,-0.00055965,0.00105327,-0.000178914,-7.48022e-05,3.24751e-05,-7.48022e-05,6.20334e-05,0.00202016,
9	496581965	496581965,496583545,496620145,496634635,496711945,496746605,496858525,496863955,496918855,496940165,497144845,	0.364445,0.307514,0.0979892,0.180222,0.0216972,0.0025893,0.000142162,-0.00174556,0.000142162,0.00195822,0.00562985,
9	496583545	496583545,496620145,496634635,496711945,496746605,496858525,496863955,496918855,496940165,497144845,	0.388572,0.0549549,0.208227,0.0207926,0.00206647,9.36888e-05,-0.00162444,9.36888e-05,0.00200709,0.00449986,
9	496620145	496620145,496634635,496711945,496746605,496858525,496863955,496918855,496940165,497144845,	0.347341,-0.0677472,-0.045345,0.00362863,-0.000719505,-0.000644193,-0.000719505,-0.000688963,-0.0173625,
9	496634635	496634635,496711945,496746605,496858525,496863955,496918855,496940165,497144845,	0.419034,0.0335775,0.000852242,-0.00173372,-0.00211484,-0.00173372,0.00201198,0.0102159,
9	496711945	496711945,496746605,496858525,496863955,496918855,496940165,497144845,	0.0581336,-0.000552555,-0.000127616,-1.86246e-05,-0.000127616,-7.8129e-05,0.018976,
9	496746605	496746605,496858525,496863955,496918855,496940165,497144845,	0.00874303,2.0429e-05,-4.29513e-05,2.0429e-05,8.30113e-07,-0.000121804,
9	496858525	496858525,496863955,496918855,496940165,497144845,	0.00232801,5.69621e-06,0.00232801,-1.08175e-05,-3.99042e-05,
9	496863955	496863955,496918855,496940165,497144845,	0.0023486,5.69621e-06,-1.32974e-05,-3.43519e-05,
9	496918855	496918855,496940165,497144845,	0.00232801,-1.08175e-05,-3.99042e-05,
9	496940165	496940165,497144845,	0.0023241,-1.56184e-05,
9	497144845	497144845,497976515,498129395,	0.0199462,-0.000254341,-0.000975801,
9	497976515	497976515,498129395,498679005,498781025,498781835,498782625,	0.0148999,-0.000325132,-0.000395459,0.00418972,0.00420999,-3.17071e-05,
9	498129395	498129395,498679005,498781025,498781835,498782625,498990635,499124785,	0.034451,-0.0179042,0.0174612,0.0176936,-0.000124049,0.00775019,-0.000234199,
9	498679005	498679005,498781025,498781835,498782625,498990635,499124785,499302825,499307085,499307735,499496395,499498935,499502855,499547945,499629735,499659565,499677055,	0.408247,0.0487271,0.0481224,-0.00140118,0.261482,0.000479406,-0.0070147,0.027177,-0.00426835,0.0154874,-0.000395459,0.0527977,0.0671173,-0.0233026,0.000479406,-0.00351711,
9	498781025	498781025,498781835,498782625,498990635,499124785,499302825,499307085,499307735,499496395,499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,	0.340238,0.338736,0.000619496,0.209796,0.00111134,0.00696631,0.0234411,0.0377064,-0.0111949,0.00418972,0.036981,0.0410337,0.0374501,0.00111134,0.00154511,0.0140569,0.00960619,
9	498781835	498781835,498782625,498990635,499124785,499302825,499307085,499307735,499496395,499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,	0.342056,0.000621105,0.207675,0.001102,0.00701888,0.0212168,0.037074,-0.0128852,0.00420999,0.0333117,0.0373737,0.0376372,0.001102,-0.000772906,0.0124648,0.00967506,
9	498782625	498782625,498990635,499124785,499302825,499307085,499307735,499496395,499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,	0.00235655,-0.000215899,2.03742e-05,-1.83619e-05,0.000879434,-0.000719998,-0.00170009,-3.17071e-05,-0.00104432,-0.000962801,-0.000305787,2.03742e-05,8.87565e-07,-0.00188037,2.16629e-05,
9	498990635	498990635,499124785,499302825,499307085,499307735,499496395,499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,	0.391278,0.00307662,0.00397442,0.0117218,-0.004059,-0.0058384,0.00900019,0.0397715,0.0610012,0.0228086,0.00307662,-0.000587363,0.0406189,0.00809939,
9	499124785	499124785,499302825,499307085,499307735,499496395,499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,499999965,	0.00463054,-3.84637e-05,-0.00103151,0.0027908,0.00262525,-0.000135148,-0.000487838,-9.76401e-05,-0.000338939,0.00463054,-4.76065e-06,0.00205542,-9.55771e-05,-0.000719185,
9	499302825	499302825,499307085,499307735,499496395,499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,499999965,	0.0126864,-0.00470105,-0.00439324,-0.00866774,-8.43351e-05,-0.00309375,-0.00482286,-0.000554822,-3.84637e-05,-5.25018e-05,-0.010922,-8.57232e-05,-0.00147916,
9	499307085	499307085,499307735,499496395,499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,499999965,	0.206829,0.0521803,0.0318997,0.00249245,0.0977547,0.0862027,0.00905003,-0.00103151,0.0013886,0.044468,0.00222298,0.00638033,
9	499307735	499307735,499496395,499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,499999965,	0.237861,-0.0531585,-0.00291732,-0.031376,-0.0208386,-0.000280643,0.0027908,-0.00137447,-0.0200316,0.000525112,-0.00589723,
9	499496395	499496395,499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,499999965,500380045,500402945,500403405,500458655,500459665,	0.348657,-0.00277455,0.110135,0.128964,0.0310354,0.00262525,0.00279935,0.278028,-0.00505041,-0.0505544,-0.0257688,-0.0062687,-0.0121459,-0.00532589,0.00607039,
9	499498935	499498935,499502855,499547945,499629735,499659565,499677055,499679685,499779165,499999965,500380045,500402945,500403405,500458655,500459665,	0.0148999,0.00191,0.0029761,-0.00170667,-0.000135148,-4.38341e-05,-0.00343476,-0.000580959,-0.00281929,0.00796517,-0.000105647,-0.000965973,-0.00119422,-0.000409965,
9	499502855	499502855,499547945,499629735,499659565,499677055,499679685,499779165,499999965,500380045,500402945,500403405,500458655,500459665,	0.24187,0.226204,0.00605516,-0.000487838,0.0017031,0.131564,0.00431141,0.0137895,0.0415835,0.00271531,0.0131652,0.0145497,0.0052253,
9	499547945	499547945,499629735,499659565,499677055,499679685,499779165,499999965,500380045,500402945,500403405,500458655,500459665,	0.258852,0.0088284,-9.76401e-05,0.00199528,0.155598,0.00552489,0.017358,0.0106653,-0.00533624,-0.0274504,0.0131931,0.00620841,
9	499629735	499629735,499659565,499677055,499679685,499779165,499999965,500380045,500402945,500403405,500458655,500459665,	0.0624568,-0.000338939,-0.000517961,0.0294299,-0.000318206,-0.00665376,0.0333359,-0.000858354,-0.00196515,-0.00495048,-0.000663552,
9	499659565	499659565,499677055,499679685,499779165,499999965,500380045,500402945,500403405,500458655,500459665,	0.00463054,-4.76065e-06,0.00205542,-9.55771e-05,-0.000719185,-0.00158729,-7.47264e-05,-0.000317641,-0.000132808,-5.33054e-05,
9	499677055	499677055,499679685,499779165,499999965,500380045,500402945,500403405,500458655,500459665,	0.0046158,0.00239337,-1.82527e-05,0.00548123,0.00450734,-5.00377e-05,-0.000254664,-0.000514391,-8.52977e-05,
9	499679685	499679685,499779165,499999965,500380045,500402945,500403405,500458655,500459665,	0.36123,0.000347032,-0.0808333,-0.0397497,-0.00542891,-0.0182576,-0.00181804,0.00750829,
9	499779165	499779165,499999965,500380045,500402945,500403405,500458655,500459665,	0.012368,-0.00159265,0.005973,-0.000305581,-0.000896783,0.0095421,0.00351768,
9	499999965	499999965,500380045,500402945,500403405,500458655,500459665,500868945,500917505,500917855,500932355,	0.192772,-0.0345649,4.43037e-05,-0.00391277,-0.0133722,-0.000224289,0.00112245,-0.00245726,-0.0270178,0.138507,
9	500380045	500380045,500402945,500403405,500458655,500459665,500868945,500917505,500917855,500932355,501001795,501009525,	0.249147,0.00532859,0.0260928,0.0575971,-0.00221917,-0.00323529,0.00487856,0.154101,-0.0229837,-0.00844017,-0.00204235,
9	500402945	500402945,500403405,500458655,500459665,500868945,500917505,500917855,500932355,501001795,501009525,	0.00880233,-0.000765381,0.00731508,-0.000173837,-7.90263e-05,-0.000149036,0.00693627,0.000262397,-0.000332274,-1.33964e-05,
9	500403405	500403405,500458655,500459665,500868945,500917505,500917855,500932355,501001795,501009525,	0.0421709,-0.00600866,-0.000789433,-0.000759744,-0.000472939,-0.0111477,-0.0044864,-0.00134358,-8.64914e-05,
9	500458655	500458655,500459665,500868945,500917505,500917855,500932355,501001795,501009525,	0.0843186,0.00137355,-0.000795562,-0.000681888,0.0482048,-0.011229,-0.00260647,-0.000289219,
9	500459665	500459665,500868945,500917505,500917855,500932355,501001795,501009525,	0.0153831,-0.000151782,-0.000176603,-0.00502312,-0.000418212,-0.000843932,-8.42248e-05,
9	500868945	500868945,500917505,500917855,500932355,501001795,501009525,501541775,501544465,501560455,501563165,501610785,501658325,501677135,	0.0107462,-7.54339e-05,-0.00228667,0.000890805,-0.000470069,5.27379e-05,-0.000500193,0.00334866,7.76324e-06,-0.000145074,0.00966131,-1.70083e-05,0.00258744,
9	500917505	500917505,500917855,500932355,501001795,501009525,501541775,501544465,501560455,501563165,501610785,501658325,501677135,	0.00863044,0.00513831,-0.0024465,-0.000121559,-0.000145858,-0.000801471,0.00135219,5.2091e-05,3.26175e-05,-0.000875676,-1.07783e-05,-0.00240613,
9	500917855	500917855,500932355,501001795,501009525,501541775,501544465,501560455,501563165,501610785,501658325,501677135,	0.231477,-0.027526,-0.00762325,-0.00167827,-0.0153444,-0.00628955,0.00102049,-0.0019339,-0.00605738,-0.000509522,0.101093,
9	500932355	500932355,501001795,501009525,501541775,501544465,501560455,501563165,501610785,501658325,501677135,	0.189862,-0.00563288,0.00364967,0.00119901,-0.00304095,-0.000472156,0.00197094,-0.0155344,-0.000470338,-0.0139677,
9	501001795	501001795,501009525,501541775,501544465,501560455,501563165,501610785,501658325,501677135,501934245,	0.0348058,-0.000201479,-0.000616203,0.0021936,-0.000108489,-3.48762e-05,-0.00241105,-3.37403e-05,-0.00735136,-0.000292012,
9	501009525	501009525,501541775,501544465,501560455,501563165,501610785,501658325,501677135,501934245,	0.00686531,-0.000524425,-0.00053689,-2.92928e-05,-8.76549e-05,-0.000269668,-3.99197e-05,-0.0032317,-6.06083e-05,
9	501541775	501541775,501544465,501560455,501563165,501610785,501658325,501677135,501934245,502160375,502232535,502484885,502485225,502498925,502506945,502514095,	0.0708304,-0.00291595,-0.000335911,-0.000604108,-0.00065691,-0.000269961,0.0484706,0.00210374,-0.00164513,-0.000604108,-0.0046541,-0.000543261,-0.0046541,-0.000726521,0.00660804,
9	501544465	501544465,501560455,501563165,501610785,501658325,501677135,501934245,502160375,502232535,502484885,502485225,502498925,502506945,502514095,	0.0507493,-2.58022e-05,-0.000546525,0.00260526,-9.9217e-05,0.0348739,-0.00112833,0.000503752,-0.000546525,-0.00260808,-0.000334795,-0.00260808,-0.000864403,0.000458664,
9	501560455	501560455,501563165,501610785,501658325,501677135,501934245,502160375,502232535,502484885,502485225,502498925,502506945,502514095,	0.00236435,-4.46667e-05,1.68254e-05,-5.19225e-06,-0.00119033,-9.6705e-05,-3.09697e-05,-4.46667e-05,-0.000193713,-1.04262e-05,-0.000193713,-9.48784e-06,-6.81323e-05,
9	501563165	501563165,501610785,501658325,501677135,501934245,502160375,502232535,502484885,502485225,502498925,502506945,502514095,	0.00694054,-0.000549598,-1.20422e-05,-0.00263277,-9.78592e-05,-9.99826e-05,0.00694054,0.00640505,4.44863e-05,0.00640505,-1.85752e-05,-0.00022577,
9	501610785	501610785,501658325,501677135,501934245,502160375,502232535,502484885,502485225,502498925,502506945,502514095,	0.079133,-0.000271545,-0.0114493,-0.000783431,-0.00108491,-0.000549598,-0.002449,-0.000540344,-0.002449,-0.000850713,-0.00308272,
9	501658325	501658325,501677135,501934245,502160375,502232535,502484885,502485225,502498925,502506945,502514095,	0.00235453,-0.00101995,-3.87602e-06,-9.72914e-05,-1.20422e-05,-0.000117086,-3.01296e-05,-0.000117086,5.82486e-07,-0.000114662,
9	501677135	501677135,501934245,502160375,502232535,502484885,502485225,502498925,502506945,502514095,	0.300306,-0.00312598,-0.00311445,-0.00263277,-0.00974806,0.00141092,-0.00974806,-7.88367e-05,-0.000663685,
9	501934245	501934245,502160375,502232535,502484885,502485225,502498925,502506945,502514095,	0.012368,-0.000118561,-9.78592e-05,-0.000704327,-0.000166599,-0.000704327,-2.27628e-05,-0.000330405,
9	502160375	502160375,502232535,502484885,502485225,502498925,502506945,502514095,503021445,503127885,	0.0172348,-9.99826e-05,-0.000822457,-7.4028e-05,-0.000822457,-6.58717e-05,0.0168203,-0.000302864,-0.000542872,
9	502232535	502232535,502484885,502485225,502498925,502506945,502514095,503021445,503127885,	0.00694054,0.00640505,4.44863e-05,0.00640505,-1.85752e-05,-0.00022577,-6.27878e-06,1.83786e-06,
9	502484885	502484885,502485225,502498925,502506945,502514095,503021445,503127885,503340345,	0.0440809,2.52269e-05,0.0440809,-0.000344385,0.000243773,-0.00123176,-0.00105327,-0.000366716,
9	502485225	502485225,502498925,502506945,502514095,503021445,503127885,503340345,	0.00445082,2.52269e-05,-0.000226076,-8.15468e-05,-6.50385e-05,-9.95377e-05,-5.85559e-05,
9	502498925	502498925,502506945,502514095,503021445,503127885,503340345,	0.0440809,-0.000344385,0.000243773,-0.00123176,-0.00105327,-0.000366716,
9	502506945	502506945,502514095,503021445,503127885,503340345,	0.00680705,-0.000227365,-5.56642e-05,-8.79313e-05,-3.18744e-05,
9	502514095	502514095,503021445,503127885,503340345,	0.0335946,-0.000747351,-0.00133804,-0.00040097,
9	503021445	503021445,503127885,503340345,503609765,503747915,503762245,503790405,503836235,	0.0202886,-0.000536053,-8.24801e-05,-0.00316038,-7.54281e-05,-0.00077831,0.00757665,0.0080983,
9	503127885	503127885,503340345,503609765,503747915,503762245,503790405,503836235,504126375,	0.0233384,-0.000328105,-0.00413541,-2.02904e-05,0.00116707,0.010133,0.0104655,-0.000264975,
9	503340345	503340345,503609765,503747915,503762245,503790405,503836235,504126375,	0.00864223,0.00685654,-3.69759e-05,-0.000249153,-0.000910078,-0.000864749,-4.11004e-05,
9	503609765	503609765,503747915,503762245,503790405,503836235,504126375,504358495,	0.112509,-0.000397079,-0.00234938,0.00419839,0.00649911,-0.000802251,-0.0305073,
9	503747915	503747915,503762245,503790405,503836235,504126375,504358495,	0.00235065,-1.12013e-05,0.00189197,0.00194723,-3.32381e-05,-7.91477e-05,
9	503762245	503762245,503790405,503836235,504126375,504358495,	0.0246896,0.0111506,0.0113538,-7.06536e-06,-0.0140867,
9	503790405	503790405,503836235,504126375,504358495,	0.394672,0.382204,0.00369011,-0.0687787,
9	503836235	503836235,504126375,504358495,504799865,	0.389965,0.00373476,-0.0736322,0.0477999,
9	504126375	504126375,504358495,504799865,	0.0070057,0.00160361,8.32886e-05,
9	504358495	504358495,504799865,	0.409602,-0.0200831,
9	504799865	504799865,505424655,505484545,505494495,505496205,	0.373549,-0.00241268,0.0284333,-0.0181859,-0.0126326,
9	505424655	505424655,505484545,505494495,505496205,	0.0111225,2.99383e-05,-0.00110992,-0.000361879,
9	505484545	505484545,505494495,505496205,	0.0341606,-0.00172087,-0.00135412,
9	505494495	505494495,505496205,	0.0838238,-0.000286542,
9	505496205	505496205,	0.042286,
9	507209365	507209365,507453955,507747175,508129135,	0.00234855,0.00297231,-0.000231932,-1.16264e-05,
9	507453955	507453955,507747175,508129135,	0.341912,-0.0111155,-0.0014773,
9	507747175	507747175,508129135,508623065,508688025,	0.0280924,-1.26154e-05,-0.000484123,-0.0002523,
9	508129135	508129135,508623065,508688025,508810415,508819555,509021835,	0.00235672,-0.000162914,-1.56895e-05,4.80421e-06,1.15835e-06,2.95895e-05,
9	508623065	508623065,508688025,508810415,508819555,509021835,509182165,509212595,509267295,509390645,509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,	0.0840869,-0.000677445,-0.000572003,-0.000144982,-0.000790578,0.0839392,-0.015337,-0.0463054,-0.000753075,-0.00594318,-0.00479203,-0.00479203,-0.00272445,-0.0101264,0.000776746,-0.00603631,-0.00479203,-0.000347868,0.0520734,
9	508688025	508688025,508810415,508819555,509021835,509182165,509212595,509267295,509390645,509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,	0.00686907,-2.53803e-05,-4.0783e-06,-4.60316e-05,-0.000721137,0.0042179,-0.00578035,-7.13106e-05,0.000743775,-0.000418205,-0.000418205,0.00171242,-0.00128283,-9.91804e-05,0.000210786,-0.000418205,-0.00012757,-0.00055707,0.00054149,-0.000462167,
9	508810415	508810415,508819555,509021835,509182165,509212595,509267295,509390645,509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,	0.00466292,-3.46974e-05,-5.93291e-05,-0.00068691,-0.00113464,0.00270914,-4.45001e-05,-0.000701889,-0.0003387,-0.0003387,-0.000170315,-0.000534496,-8.00534e-05,-0.00276583,-0.0003387,-1.96887e-05,-0.000419858,-0.00249746,-0.000166321,-2.5295e-05,
9	508819555	508819555,509021835,509182165,509212595,509267295,509390645,509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,	0.00928049,8.5276e-05,-0.000318109,-0.000813502,0.00148662,-1.24027e-05,-0.000266425,-0.000426328,-0.000426328,-0.000102838,-2.71905e-05,-5.39445e-05,0.00447431,-0.000426328,-5.1497e-06,-8.26742e-05,0.00444884,4.44035e-05,-3.94905e-06,
9	509021835	509021835,509182165,509212595,509267295,509390645,509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,	0.00863044,-0.000994425,0.000198199,0.00354435,-4.03936e-05,-0.00186706,-0.000592292,-0.000592292,-0.000547247,0.00082563,-0.000187954,-0.000649436,-0.000592292,-0.00012598,-0.000616971,-0.00020518,-0.00050382,-4.58962e-05,-9.78642e-06,
