##ProgramName=RareMetalWorker
##Version=4.13.6
#CHROM	CURRENT_POS	MARKERS_IN_WINDOW	COV_MATRICES
9	45322316	45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,	0.0492602,-0.000150992,-0.000139498,-0.012685,0.0492602,-0.000199004,-0.0126264,0.0170465,-0.0073996,-0.00435699,-0.000649832,-0.000820555,-0.0198265,-0.000834972,-0.00535983,-0.00349884,-0.0224762,-0.0174192,-7.55983e-05,-0.000126871,0.00091245,-0.000433562,-0.000158763,-0.00307511,-0.00291637,-0.00770293,-0.000222941,-0.000209843,-8.19294e-05,-0.0001783,-0.000260465,0.00588288,0.00105842,0.000901422,-0.000256315,-0.00226051,-8.80363e-05,-0.000109468,-0.00506389,-0.000251459,-0.000161812,-0.000112682,-0.000196348,-0.00295308,-0.00295308,-0.00617162,-6.67163e-05,0.011677,-0.00295554,-8.76161e-05,-0.000720316,-0.00125878,-0.000112682,-0.00125878,-0.00557026,-0.000345035,-6.05154e-05,0.00159346,-0.000790119,-0.00552125,-0.00615828,0.0105989,-0.000444164,-0.00214161,-0.00121694,0.00141758,-0.000150225,-0.00184198,-8.59572e-05,0.00400565,0.000344461,-1.07097e-06,
9	45322624	45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,	0.00169,-3.51064e-06,-0.000929338,-0.000150992,-9.69475e-06,0.00144457,-0.000436723,-0.000391546,-0.000442801,-1.21744e-05,-0.000143323,-0.00039129,-0.000186261,-0.000651822,0.00135992,-0.00028177,-0.00121376,-2.23539e-06,-6.74261e-06,-3.15001e-05,-5.25919e-06,-5.11217e-06,-8.28583e-05,-0.000156109,-0.00127101,-1.80616e-05,-0.00033111,-3.87514e-06,-4.52677e-06,-8.41885e-06,-0.000566071,-3.27885e-05,0.000105704,-9.93345e-06,-9.40767e-05,-6.44387e-06,-8.0197e-06,0.00045815,-1.37299e-05,-3.72901e-06,-3.38237e-06,-1.29571e-05,-0.000571021,-0.000571021,0.00165873,-4.49028e-06,-8.10993e-05,-0.000183759,-2.76199e-06,-2.43966e-05,0.0012762,-3.38237e-06,0.0012762,-0.000978834,-6.42449e-06,-4.44462e-06,-2.98768e-06,-2.98449e-05,-0.00054081,-0.000446617,-7.15543e-05,-1.53179e-05,-0.000435593,-4.00281e-05,-0.000395259,-4.41948e-06,-4.33202e-05,-2.11451e-06,-0.000130244,-2.61365e-05,-6.48566e-05,
9	45322741	45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,	0.00170192,0.000183916,-0.000139498,-2.06506e-06,9.56394e-05,0.00075899,-0.000440379,-0.000464924,-2.71448e-05,-0.000139906,0.000849655,-0.000195273,-0.000851503,-6.50889e-05,-0.00167281,-0.00124656,-2.94686e-06,-7.08222e-06,-4.09374e-05,-1.34228e-05,-6.45184e-06,-0.000119192,-0.000205349,0.000172662,-7.29129e-06,-0.000238753,3.04254e-06,-7.70929e-06,-9.72589e-06,0.000694149,-3.46556e-05,0.00144398,-1.73093e-05,-4.71355e-05,-4.12031e-06,-1.39632e-06,0.00172921,-2.82695e-06,-4.93606e-06,-5.45971e-06,-3.4184e-06,0.00106819,0.00106819,0.000286796,-3.67917e-06,-5.62961e-05,-0.000202542,-1.14083e-06,-2.38296e-05,-0.000218577,-5.45971e-06,-0.000218577,-0.000876871,-1.09983e-05,-5.39681e-06,-4.53209e-06,-2.32256e-05,-0.000711282,-0.000643428,-3.47578e-05,-2.59652e-05,0.0011154,-5.79576e-05,-0.000436956,-7.13551e-06,-6.13365e-05,-7.77308e-07,-8.34505e-05,-3.88387e-05,-7.43062e-05,
9	45322744	45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,	0.375214,-0.012685,-0.000173979,-0.0072213,-0.0363727,-0.0327528,0.0506471,0.00668981,-0.00813573,-0.0286715,-0.0113914,-0.0130368,-0.0102346,0.0523368,0.0490256,0.000692819,0.00064124,-0.000995125,0.00390354,-0.000368745,-0.00398336,-0.017033,-0.0150669,-0.00050072,0.0550173,0.00204328,-0.000302435,0.00584954,-0.0365018,0.00248758,-0.0341184,0.00178904,-0.00714937,-0.0010573,0.000518598,-0.0396049,0.0013934,-0.000337715,0.000595257,-0.000435048,0.0134044,0.0134044,-0.0269033,-0.00107508,-0.004285,0.0376079,0.000525332,0.000125106,0.0267084,0.000595257,0.0267084,0.0817799,0.000551461,-0.000981842,-0.00093455,-0.000746713,-0.0227566,-0.0324249,-0.00067024,0.00114684,0.00170685,-0.00836839,-0.00490307,0.00376015,-0.00451088,0.0006315,0.00853355,0.00130807,-0.0099421,
9	45322962	45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,	0.0492602,-0.000199004,-0.0126264,0.0170465,-0.0073996,-0.00435699,-0.000649832,-0.000820555,-0.0198265,-0.000834972,-0.00535983,-0.00349884,-0.0224762,-0.0174192,-7.55983e-05,-0.000126871,0.00091245,-0.000433562,-0.000158763,-0.00307511,-0.00291637,-0.00770293,-0.000222941,-0.000209843,-8.19294e-05,-0.0001783,-0.000260465,0.00588288,0.00105842,0.000901422,-0.000256315,-0.00226051,-8.80363e-05,-0.000109468,-0.00506389,-0.000251459,-0.000161812,-0.000112682,-0.000196348,-0.00295308,-0.00295308,-0.00617162,-6.67163e-05,0.011677,-0.00295554,-8.76161e-05,-0.000720316,-0.00125878,-0.000112682,-0.00125878,-0.00557026,-0.000345035,-6.05154e-05,0.00159346,-0.000790119,-0.00552125,-0.00615828,0.0105989,-0.000444164,-0.00214161,-0.00121694,0.00141758,-0.000150225,-0.00184198,-8.59572e-05,0.00400565,0.000344461,-1.07097e-06,
9	45323964	45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,	0.00339362,-0.00144884,-0.00156911,0.00187481,0.00178561,-3.66828e-05,0.00134109,0.00177067,0.00118117,0.00143405,-0.000273054,0.000869257,0.000127544,-6.13027e-06,-6.87533e-06,-3.41942e-05,-2.97336e-05,-1.12419e-05,-0.000195601,-0.000341,0.00192472,-1.29904e-05,-0.000727314,-1.34382e-05,-7.19896e-06,-2.1601e-05,-0.00130904,-3.19285e-05,3.15605e-05,-3.46985e-06,-0.00016499,2.68513e-06,-6.34507e-06,-0.000875185,0.00167899,-1.02049e-05,-8.01246e-06,-1.16542e-05,-0.000938842,-0.000938842,0.000573159,7.68628e-07,-0.000126011,-0.000321491,-8.29219e-06,-4.78043e-05,-0.000297404,-8.01246e-06,-0.000297404,-0.00172851,-3.50654e-05,-5.9622e-06,-3.863e-06,-0.000103911,0.000192274,0.000346635,-9.08583e-05,-2.33989e-05,-0.000692829,-7.68101e-05,-0.000702196,-7.15592e-06,-9.31447e-05,-8.47796e-06,-0.000162912,-7.75988e-05,-0.000144248,
9	45382034	45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,	0.403373,-0.118443,-0.104745,-0.0320118,-0.000737682,0.0248118,-0.0633559,0.0252117,-0.0789095,0.01373,-0.0317833,-0.0480417,-1.15294e-05,-0.00158014,0.00625128,-0.00620449,6.85375e-05,0.0216561,0.0301339,-0.0483791,0.00134025,0.0344287,0.00163549,-0.00129882,-0.00159166,-0.0349593,0.00311459,-0.0169753,0.00184925,0.0104098,0.000161488,-0.00169653,0.00478034,-0.00166264,0.000102882,-5.32509e-05,0.00145701,0.00281353,0.00281353,0.0252079,0.00157465,-0.00392996,-0.00977344,-0.00163016,0.000176123,0.00261975,-5.32509e-05,0.00261975,0.00757704,-0.00111845,0.00153851,4.14587e-05,-0.00525341,0.00813343,-0.010186,-0.00336201,0.00136543,-0.015414,0.00499274,-0.00649104,-3.18817e-05,0.0110178,0.000278586,-0.000791177,0.00947196,0.00373738,0.00159681,-0.00125178,-0.00292255,
9	45395266	45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,	0.319612,0.0598937,0.0676635,0.00338701,-0.0157086,0.224536,-0.00993869,0.0663757,-0.0247789,-0.00457991,0.0309493,-0.000646136,0.000828768,0.000875685,-0.00283722,2.42458e-05,-0.0020796,-0.00196085,-0.0107163,-0.00125554,0.0141303,0.000903153,0.00140611,-0.00198059,-0.0110718,0.000802234,-0.011451,0.00083498,0.00316098,-0.000813551,-0.000539292,0.0167493,-0.00149291,0.00180122,0.000882574,-0.00281231,0.00465754,0.00465754,-0.0229229,0.000803011,-0.000739716,-0.00550646,-0.0007108,-0.00262888,0.00538106,0.000882574,0.00538106,-0.0218304,0.00302681,-0.000599364,0.000729185,0.00382813,-0.00348115,-0.00129781,0.00213645,0.000347292,0.0118845,-0.000754434,-0.00250571,-0.00126192,-0.00595343,0.000719458,0.00355746,-0.00178582,0.000291173,-0.000634299,0.00101152,0.00159772,
9	45395619	45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,	0.231923,0.149335,0.00797892,-0.00909749,0.0545968,-0.0130702,0.0653314,-0.00342001,0.0630728,0.0725434,-0.000489506,-0.000590761,-0.00215479,-0.000384839,0.00200076,-0.00695778,-0.0161462,0.0395324,-0.000865433,-0.00660858,-0.000622537,0.000548255,0.00313322,-0.018695,-0.00121709,-0.0181478,-0.00144738,0.00297369,-0.000416851,-0.000426613,-0.0543245,0.000520415,-0.00112161,-0.000505437,-0.000981221,0.017916,0.017916,0.0188404,-0.000386947,-0.00680341,0.00158829,-0.000466649,-0.00221363,0.000224849,-0.000505437,0.000224849,-0.00639968,0.00254417,-0.000465254,-0.000418471,0.00840636,-0.00147909,0.0015065,-0.00307999,-0.00176545,0.00242948,-0.00438755,0.0122992,0.00213695,-0.00517968,0.00248561,-0.00206376,-0.00356056,-0.00130502,-0.00135329,0.00369731,-0.00174154,
9	45410002	45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.260243,0.00962139,-0.00786816,0.0732093,-0.0151195,0.127997,-0.00833366,0.0756959,0.0941398,-0.000480127,-0.000609399,-0.00394166,-0.00226278,0.00208777,-0.00503233,-0.0161632,-0.0146534,-0.000997424,0.0619391,0.000750969,0.000543977,0.00266388,-0.0986835,-0.00307762,-0.0294235,-0.00141711,0.00511218,-0.000508849,-0.000483901,-0.0646514,0.000250585,-0.00121878,-0.000715114,-0.00103015,0.0221731,0.0221731,0.00093316,-0.000488018,-0.00559842,-0.00912904,-0.000579584,-0.000966434,-0.0045478,-0.000715114,-0.0045478,-0.00341801,0.00189697,-0.00046282,-0.000497254,0.00753633,-0.0014783,-0.0118529,-0.00177935,-0.00209813,0.0015447,-0.00248202,0.00724119,0.00179092,-0.00477176,0.00230698,-0.00406243,-0.00298514,0.00179543,-0.00153443,0.00389704,-0.000722567,-0.00987704,
9	45411110	45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.0132267,0.000306444,0.00196171,-0.000143251,0.00118821,-0.000475277,-0.0100154,-0.00689197,-2.72769e-05,-2.95064e-05,-0.000263817,-6.57178e-05,-9.40516e-05,-0.000997365,0.000389612,0.000311438,-4.57409e-05,-0.00212346,-1.12296e-05,-6.81278e-05,-8.80348e-05,0.00493331,-0.000190733,0.00235055,-9.53631e-05,-0.000602143,-2.63994e-05,-1.57418e-05,0.00258902,5.48033e-07,-4.20783e-05,-4.855e-06,-4.88879e-05,0.00249443,0.00249443,-0.000427718,-1.03843e-05,-0.000320458,-8.40759e-05,-8.58499e-06,-0.000198319,0.00260405,-4.855e-06,0.00260405,0.00648222,-5.74995e-05,-1.97243e-05,-1.41664e-05,-0.00019473,0.00224037,-0.00376753,-0.000305057,-0.000110397,0.00263857,-0.000342172,0.00135915,-6.42602e-05,-0.000517994,-3.83697e-05,-0.000918787,-0.000278072,-0.000428593,-7.05566e-05,0.00659485,-6.72641e-05,0.00166479,
9	45412079	45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.0752532,0.0259207,0.0751642,-0.00187559,-0.0041467,0.00059259,-0.00203411,-0.000144668,-0.000128725,0.000371985,-0.000529926,0.00126955,-0.000632549,-0.00612419,0.0105675,0.00129329,-0.00329307,-0.000126177,0.00132143,-0.000306544,-0.0104564,-0.000879604,0.00304684,-0.000559439,-0.0032244,-0.000125272,-9.10082e-05,0.0114143,-0.000198907,-0.000314211,-0.000114642,-0.000362597,-0.0043193,-0.0043193,-0.0040579,-0.000164637,0.000886899,-0.0072649,-0.000111796,0.00210146,0.00851778,-0.000114642,0.00851778,-0.00417681,-0.00036446,0.00144704,-0.000122259,-0.00112186,0.00470914,0.00414088,0.00308137,-0.000537511,0.0146662,-0.00186726,0.00715358,-0.000220516,0.00151495,-9.84669e-05,0.00334507,0.000860037,-0.00244885,-0.000471217,0.000797519,-0.000445421,-0.00791251,
9	45414451	45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.324274,0.0323519,0.0683412,-0.0254746,0.0414762,0.0502153,-0.000580118,0.000931939,0.00126757,-0.00282158,7.83689e-05,-0.00250967,0.00487979,0.0265721,0.000446268,0.0201429,0.000864528,0.00148449,-0.0018274,-0.0376334,0.00112087,-0.0152647,0.000840739,0.00219634,-0.000763435,-0.000455901,0.033212,0.00192692,0.000145468,0.000892992,-0.00112451,-0.00332636,-0.00332636,-0.0146864,0.000827202,-0.0165962,-0.0117857,-0.000658886,0.00262006,0.0127636,0.000892992,0.0127636,-0.0129427,0.00312758,0.00103929,0.000804644,0.00402365,0.00753652,0.00907397,-0.00749592,0.000595547,0.0184854,-0.00371031,0.0058345,-0.00114512,0.00129428,0.000769753,-0.00602847,-0.00177589,-0.00258561,-0.000577374,0.00119638,0.00183159,-0.00839962,
9	45415640	45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.106959,0.0119291,-0.00216845,0.00722007,0.00592084,-0.0001826,-0.000176856,-0.000116999,-0.000814016,0.00113594,-0.0028036,-0.00820401,0.0201253,0.00115064,-0.00794874,-0.00019006,0.00117795,-0.000448559,-0.00733104,-0.00122814,0.00246883,-0.000779105,-0.00437477,-0.000188271,-0.000143461,0.0198961,-0.000315538,-0.000422635,-0.000164729,-0.000471462,-0.00393715,-0.00393715,-0.00546957,-0.000218518,0.001793,-0.00749792,-0.000167049,0.0016,0.0103295,-0.000164729,0.0103295,0.000667572,-0.000594315,0.00135615,-0.000176572,7.1612e-05,0.0129107,0.0124475,0.00411451,-0.000803541,0.0147371,-0.00265091,0.0128952,-0.000291804,0.00029305,-0.000138258,0.00130821,0.00306212,-0.003519,-0.000631923,0.00049921,-0.000693682,-0.0176717,
9	45422946	45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.212339,-0.00426327,-0.0150002,0.010272,-0.000772662,-0.000755168,-0.00293488,-0.00160333,0.00166964,-0.00561847,-0.0173811,0.0239625,-0.00142616,0.030455,0.000751474,0.0015805,0.0023064,-0.036445,-0.00302599,0.0274514,-0.000653858,-0.00340593,0.000781256,0.000897203,0.0143711,-7.88608e-05,-0.00170631,-0.000847183,-0.00139456,0.00535135,0.00535135,-0.00843191,-0.000796302,-0.00776174,-0.00879857,-0.000867563,0.000109713,-0.00985207,-0.000847183,-0.00985207,-0.0263161,-0.000391214,-0.000764191,-0.000770861,0.00481534,0.0261368,0.0303403,-0.00275057,4.32496e-05,0.0120434,0.00278002,0.00922653,0.00157765,-0.00412479,0.000548117,-0.00361894,-0.00206336,0.0040506,-0.00218911,-0.00251664,0.00282676,-0.0118518,
9	45445586	45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.0456825,0.0111537,-0.031655,-8.77356e-05,-0.000139077,0.000904729,-0.000292363,0.00156909,0.000176534,-0.0034531,-0.0206996,-0.000325107,0.00128771,-0.000146422,-6.87579e-05,-0.000408833,-0.0299368,0.000891254,-0.0188366,-0.000179734,-0.00247741,-7.19727e-05,-0.000173781,-0.0115711,-0.000298212,-0.000161167,-0.000128462,-0.000275781,0.00427307,0.00427307,0.0327969,-7.21054e-05,-0.00226836,-0.00381915,-9.76636e-05,-0.00064101,-0.000126397,-0.000128462,-0.000126397,-0.0148227,-0.000284594,-0.000103554,-4.73158e-05,0.00069749,-0.0157029,-0.0144787,-0.00168317,-0.000433741,-0.00269765,0.000267758,-0.00604158,-0.000252251,-4.52544e-05,-8.63456e-05,-0.000954627,-0.000962053,0.0012672,-0.00029495,-0.000235254,-0.00033733,0.0101405,
9	45448036	45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.417083,0.314237,-0.000149399,0.00118651,-0.00917398,0.00313314,-0.000346483,-0.00295524,0.0191631,0.0119835,-0.00222781,0.0312414,0.000987714,-0.000474838,-0.00151659,-0.0670184,-0.00610967,-0.111581,-0.000746498,-0.0109203,-0.000292483,-0.000174796,-0.0949514,-0.000872424,0.00270641,0.00121832,0.00263093,0.0193872,0.0193872,-0.0034563,0.00130906,-0.00800419,0.0157823,-0.000314765,0.00141715,0.00964836,0.00121832,0.00964836,0.0365208,0.0028757,0.00129561,-0.000356619,0.00887901,-0.0543196,-0.04968,-0.00380438,-0.00363916,0.0256181,0.00281629,0.0422034,-0.000990009,0.00890114,-0.000460675,-0.00659119,-0.00365375,0.00527764,-0.0010991,-0.00558527,-0.00382613,-0.0148591,
9	45448465	45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.426911,0.000218087,3.47346e-05,-0.00747579,0.00318914,-0.00132564,-0.00610687,0.0357599,0.00684206,-0.00112822,0.0366373,0.00146101,0.000219313,-0.00011454,-0.00887139,-0.0049459,-0.0928087,-0.00101719,-0.00936232,0.000131549,-0.00141662,-0.090579,0.000130174,0.000144658,-0.00163314,-0.00141464,-0.00964583,-0.00964583,-0.081551,-0.00157998,-0.00261027,0.0187885,9.53281e-05,-0.00386369,-0.0048368,-0.00163314,-0.0048368,0.03684,0.00436085,0.00173827,3.9084e-05,-0.00191204,-0.0500707,-0.0414536,0.00127592,-0.00508872,0.00436795,0.0038203,0.0214665,-0.000153486,0.0110382,-6.95686e-05,-0.00132291,0.00352082,0.00555823,0.000288973,-0.00376554,-0.00400356,-0.0461024,
9	45494505	45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,	0.00170448,-5.65136e-06,-2.39932e-05,-3.70965e-06,-6.03251e-06,0.00158579,-0.000218931,0.000264794,-4.73176e-06,-0.000246579,-2.16257e-06,-1.6585e-06,-1.01834e-05,0.000709794,-1.39272e-05,0.00144832,-2.22425e-06,-9.78464e-05,-2.09115e-06,-1.16129e-06,0.000276605,-2.46057e-06,-1.07923e-05,-1.5908e-06,-7.0964e-06,-0.0003825,-0.0003825,0.000419533,-3.53261e-06,-7.98738e-05,-0.000241019,-2.22033e-06,-2.04465e-05,-0.000173928,-1.5908e-06,-0.000173928,-0.000849826,-4.20072e-06,-7.75478e-06,-9.9659e-07,-2.22225e-05,-0.000625679,-0.000557605,-5.39881e-05,-1.1687e-05,0.00125579,-4.03062e-05,-0.000339231,-1.01234e-05,-8.81437e-05,-2.61783e-06,-5.97863e-05,-3.71776e-05,-5.26762e-05,-5.44498e-06,-1.1524e-05,-4.39939e-06,0.000345829,
